origin_city,origin_iata,destination_city,destination_iata,flight_duration_hr,airline,stops,class,estimated_price_usd,estimated_price_eur
Bangkok,BKK,Ho Chi Minh City,SGN,6.3,Qatar Airways,2 escalas,Primera Clase,2511.3,2310.4
Bangkok,BKK,Houston,IAH,14.8,British Airways,2 escalas,Económica Premium,273.49,251.61
Bangkok,BKK,Hyderabad,HYD,2.2,Qatar Airways,1 escala,Económica,1894.37,1742.82
Bangkok,BKK,Jakarta,CGK,10.0,Qatar Airways,Directo,Económica,1063.48,978.4
Bangkok,BKK,Jakarta,CGK,1.8,Lufthansa,2 escalas,Económica Premium,960.56,883.72
Bangkok,BKK,Jerusalén,TLV,12.5,Qatar Airways,Directo,Económica Premium,1538.96,1415.84
Bangkok,BKK,Jerusalén,TLV,7.4,American Airlines,1 escala,Económica,190.11,174.9
Bangkok,BKK,Johannesburg,JNB,3.4,Delta,Directo,Económica Premium,893.04,821.6
Bangkok,BKK,Johannesburg,JNB,6.5,Delta,Directo,Económica,245.9,226.23
Bangkok,BKK,Kitzbühel,,16.3,British Airways,2 escalas,Económica,1136.83,1045.88
Bangkok,BKK,Kitzbühel,,11.9,British Airways,1 escala,Primera Clase,2716.8,2499.46
Bangkok,BKK,Kuala Lumpur,KUL,10.1,Lufthansa,1 escala,Business,1519.05,1397.53
Bangkok,BKK,Kuala Lumpur,KUL,13.3,Turkish Airlines,2 escalas,Económica Premium,919.41,845.86
Bangkok,BKK,Kuala Lumpur,KUL,9.7,Lufthansa,1 escala,Business,1847.07,1699.3
Bangkok,BKK,Kuwait City,KWI,14.4,Qatar Airways,2 escalas,Business,577.28,531.1
Bangkok,BKK,Lima,LIM,9.4,United,Directo,Business,2383.83,2193.12
Bangkok,BKK,Lisboa,LIS,2.3,Delta,Directo,Primera Clase,3476.97,3198.81
Bangkok,BKK,Luxembourg,LUX,17.3,Singapore Airlines,1 escala,Business,887.61,816.6
Bangkok,BKK,Luxembourg,LUX,14.0,Emirates,1 escala,Primera Clase,3372.97,3103.13
Bangkok,BKK,Luxembourg,LUX,5.5,Aeroméxico,Directo,Económica Premium,655.76,603.3
Bangkok,BKK,Luxembourg,LUX,2.8,Singapore Airlines,1 escala,Business,591.18,543.89
Bangkok,BKK,Madrid,MAD,3.4,Air France,2 escalas,Primera Clase,2340.23,2153.01
Bangkok,BKK,Madrid,MAD,16.0,Lufthansa,2 escalas,Primera Clase,524.3,482.36
Bangkok,BKK,Manama,BAH,6.5,American Airlines,Directo,Económica,1590.11,1462.9
Bangkok,BKK,Manama,BAH,7.1,Aeroméxico,Directo,Primera Clase,1909.7,1756.92
Bangkok,BKK,Manama,BAH,8.2,United,2 escalas,Económica Premium,355.07,326.66
Bangkok,BKK,Manila,MNL,11.7,Singapore Airlines,Directo,Económica,190.63,175.38
Bangkok,BKK,Medellín,MDE,5.1,United,2 escalas,Primera Clase,965.87,888.6
Bangkok,BKK,Medellín,MDE,6.4,United,2 escalas,Primera Clase,3357.64,3089.03
Bangkok,BKK,Melbourne,MEL,7.3,Emirates,Directo,Business,106.52,98.0
Bangkok,BKK,Melbourne,MEL,16.3,Turkish Airlines,1 escala,Business,819.13,753.6
Bangkok,BKK,Melbourne,MEL,4.3,Turkish Airlines,2 escalas,Económica,178.73,164.43
Bangkok,BKK,Miami,MIA,9.1,Delta,1 escala,Económica,423.76,389.86
Bangkok,BKK,Monaco,NCE,2.8,American Airlines,1 escala,Business,186.52,171.6
Bangkok,BKK,Monaco,NCE,10.8,British Airways,2 escalas,Económica Premium,609.82,561.03
Bangkok,BKK,Montreal,YUL,16.1,Turkish Airlines,Directo,Business,1724.27,1586.33
Bangkok,BKK,Montreal,YUL,1.7,Air France,Directo,Business,2341.9,2154.55
Bangkok,BKK,Moscú,SVO,11.6,Air France,1 escala,Económica,1181.55,1087.03
Bangkok,BKK,Mumbai,BOM,5.6,Aeroméxico,2 escalas,Económica Premium,1548.23,1424.37
Bangkok,BKK,Mykonos,JMK,5.8,Qatar Airways,Directo,Económica,286.38,263.47
Bangkok,BKK,Nairobi,NBO,17.2,Emirates,2 escalas,Económica Premium,330.75,304.29
Bangkok,BKK,Nairobi,NBO,16.9,Qatar Airways,2 escalas,Primera Clase,2127.11,1956.94
Bangkok,BKK,New Delhi,DEL,3.5,Aeroméxico,Directo,Business,967.25,889.87
Bangkok,BKK,Nueva York,NYC,3.8,Singapore Airlines,1 escala,Business,2404.97,2212.57
Bangkok,BKK,Osaka,KIX,2.6,United,1 escala,Business,266.75,245.41
Bangkok,BKK,Oslo,OSL,3.7,Turkish Airlines,2 escalas,Business,1058.39,973.72
Bangkok,BKK,Oslo,OSL,12.6,British Airways,Directo,Económica Premium,1214.32,1117.17
Bangkok,BKK,Oslo,OSL,9.9,Delta,1 escala,Económica,561.12,516.23
Bangkok,BKK,Oslo,OSL,14.5,Air France,1 escala,Económica,513.87,472.76
Bangkok,BKK,Ottawa,YOW,14.4,United,Directo,Business,1818.98,1673.46
Bangkok,BKK,Ottawa,YOW,11.3,Turkish Airlines,1 escala,Económica Premium,495.99,456.31
Bangkok,BKK,Panama City,PTY,9.7,LATAM,Directo,Económica,1783.91,1641.2
Bangkok,BKK,París,CDG,7.5,British Airways,2 escalas,Business,932.96,858.32
Bangkok,BKK,Perth,PER,16.3,Aeroméxico,Directo,Económica Premium,234.92,216.13
Bangkok,BKK,Praga,PRG,13.2,LATAM,1 escala,Primera Clase,4148.97,3817.05
Bangkok,BKK,Punta Cana,PUJ,15.1,Air France,1 escala,Económica,1253.0,1152.76
Bangkok,BKK,Quebec,YQB,2.3,Delta,Directo,Económica Premium,901.23,829.13
Bangkok,BKK,Quito,UIO,9.2,Lufthansa,Directo,Económica,1161.91,1068.96
Bangkok,BKK,Reykjavik,KEF,15.6,LATAM,2 escalas,Business,790.55,727.31
Bangkok,BKK,Riga,RIX,5.9,British Airways,1 escala,Económica Premium,1775.7,1633.64
Bangkok,BKK,Río de Janeiro,GIG,3.1,Turkish Airlines,2 escalas,Primera Clase,667.84,614.41
Bangkok,BKK,Río de Janeiro,GIG,1.7,Emirates,1 escala,Económica,410.63,377.78
Bangkok,BKK,San Francisco,SFO,8.3,British Airways,Directo,Económica Premium,703.4,647.13
Bangkok,BKK,San Francisco,SFO,16.6,Turkish Airlines,2 escalas,Business,1081.1,994.61
Bangkok,BKK,San Francisco,SFO,4.4,Aeroméxico,Directo,Primera Clase,3465.45,3188.21
Bangkok,BKK,San Juan,SJU,3.5,Singapore Airlines,Directo,Business,294.07,270.54
Bangkok,BKK,San Juan,SJU,9.5,Singapore Airlines,2 escalas,Económica Premium,1383.85,1273.14
Bangkok,BKK,San Marino,RMI,1.9,United,2 escalas,Primera Clase,106.99,98.43
Bangkok,BKK,San Marino,RMI,5.7,LATAM,Directo,Económica Premium,982.96,904.32
Bangkok,BKK,Santiago,SCL,7.4,American Airlines,Directo,Primera Clase,323.13,297.28
Bangkok,BKK,Shanghai,PVG,4.3,Aeroméxico,1 escala,Primera Clase,905.53,833.09
Bangkok,BKK,Singapore,SIN,4.7,United,Directo,Primera Clase,1478.86,1360.55
Bangkok,BKK,Singapore,SIN,1.9,Singapore Airlines,Directo,Económica Premium,1066.55,981.23
Bangkok,BKK,Singapore,SIN,12.0,Singapore Airlines,Directo,Primera Clase,3687.9,3392.87
Bangkok,BKK,São Paulo,GRU,14.7,Lufthansa,Directo,Económica Premium,897.92,826.09
Bangkok,BKK,São Paulo,GRU,9.6,Turkish Airlines,Directo,Primera Clase,3189.33,2934.18
Bangkok,BKK,Tallinn,TLL,13.4,American Airlines,Directo,Económica,887.22,816.24
Bangkok,BKK,Teherán,THR,3.2,Aeroméxico,Directo,Económica,564.32,519.17
Bangkok,BKK,Teherán,THR,6.0,Turkish Airlines,1 escala,Primera Clase,1902.9,1750.67
Bangkok,BKK,Tokyo,HND,2.7,LATAM,Directo,Económica,570.76,525.1
Bangkok,BKK,Toronto,YYZ,2.8,Turkish Airlines,Directo,Económica,1602.25,1474.07
Bangkok,BKK,Toronto,YYZ,14.6,British Airways,Directo,Business,886.07,815.18
Bangkok,BKK,Túnez,TUN,5.0,British Airways,2 escalas,Económica,1391.79,1280.45
Bangkok,BKK,Túnez,TUN,10.6,Air France,2 escalas,Business,1489.74,1370.56
Bangkok,BKK,Túnez,TUN,8.2,Lufthansa,1 escala,Económica Premium,861.86,792.91
Bangkok,BKK,Valletta,MLA,8.6,Air France,1 escala,Económica,422.02,388.26
Bangkok,BKK,Vancouver,YVR,17.6,British Airways,Directo,Económica,1198.85,1102.94
Bangkok,BKK,Vancouver,YVR,16.2,Turkish Airlines,Directo,Económica,344.26,316.72
Bangkok,BKK,Vancouver,YVR,16.3,United,2 escalas,Económica,1119.35,1029.8
Bangkok,BKK,Vienna,VIE,7.4,British Airways,1 escala,Primera Clase,1123.13,1033.28
Bangkok,BKK,Vilnius,VNO,14.5,Emirates,2 escalas,Económica,495.27,455.65
Bangkok,BKK,Vilnius,VNO,7.2,Emirates,Directo,Económica,362.44,333.44
Bangkok,BKK,Warsaw,WAW,13.4,United,1 escala,Económica,1028.46,946.18
Bangkok,BKK,Wellington,WLG,4.5,Aeroméxico,2 escalas,Primera Clase,1815.36,1670.13
Singapore,SIN,Accra,ACC,6.2,LATAM,1 escala,Primera Clase,281.26,258.76
Singapore,SIN,Accra,ACC,14.5,Singapore Airlines,1 escala,Económica,819.09,753.56
Singapore,SIN,Adís Abeba,ADD,12.9,Singapore Airlines,2 escalas,Económica,982.05,903.49
Singapore,SIN,Adís Abeba,ADD,6.3,Turkish Airlines,2 escalas,Económica Premium,209.56,192.8
Singapore,SIN,Adís Abeba,ADD,17.2,Turkish Airlines,1 escala,Primera Clase,1900.7,1748.64
Singapore,SIN,Amman,AMM,16.4,Aeroméxico,1 escala,Business,1000.27,920.25
Singapore,SIN,Anchorage,ANC,11.4,Emirates,Directo,Business,1772.77,1630.95
Singapore,SIN,Anchorage,ANC,3.6,Aeroméxico,1 escala,Económica,632.83,582.2
Singapore,SIN,Andorra la Vella,LEU,1.6,Lufthansa,1 escala,Económica,1043.07,959.62
Singapore,SIN,Andorra la Vella,LEU,17.6,Singapore Airlines,1 escala,Primera Clase,3869.11,3559.58
Singapore,SIN,Andorra la Vella,LEU,8.6,Lufthansa,2 escalas,Primera Clase,3212.85,2955.82
Singapore,SIN,Argel,ALG,8.5,Delta,Directo,Económica Premium,1524.96,1402.96
Singapore,SIN,Argel,ALG,17.9,Emirates,Directo,Primera Clase,495.52,455.88
Singapore,SIN,Argel,ALG,2.4,Singapore Airlines,2 escalas,Económica,1146.26,1054.56
Singapore,SIN,Auckland,AKL,8.9,Singapore Airlines,1 escala,Económica Premium,1065.52,980.28
Singapore,SIN,Bagdad,BGW,11.2,Delta,Directo,Económica,432.89,398.26
Singapore,SIN,Bagdad,BGW,2.2,British Airways,2 escalas,Económica Premium,1368.86,1259.35
Singapore,SIN,Bangalore,BLR,9.9,LATAM,1 escala,Económica Premium,556.85,512.3
Singapore,SIN,Bangkok,BKK,8.1,Emirates,2 escalas,Primera Clase,2683.66,2468.97
Singapore,SIN,Barcelona,BCN,9.8,American Airlines,Directo,Business,567.97,522.53
Singapore,SIN,Barcelona,BCN,16.1,Air France,Directo,Business,2628.31,2418.05
Singapore,SIN,Beijing,PEK,2.2,Turkish Airlines,1 escala,Business,634.31,583.57
Singapore,SIN,Beirut,BEY,5.6,Aeroméxico,2 escalas,Económica Premium,739.04,679.92
Singapore,SIN,Beirut,BEY,12.6,Lufthansa,Directo,Primera Clase,1210.74,1113.88
Singapore,SIN,Berlín,BER,6.4,Qatar Airways,Directo,Business,1970.96,1813.28
Singapore,SIN,Berlín,BER,3.4,Qatar Airways,2 escalas,Primera Clase,2937.64,2702.63
Singapore,SIN,Berlín,BER,2.9,LATAM,2 escalas,Económica,494.35,454.8
Singapore,SIN,Bogotá,BOG,10.9,American Airlines,2 escalas,Económica,689.95,634.75
Singapore,SIN,Bogotá,BOG,6.8,Delta,2 escalas,Business,1441.97,1326.61
Singapore,SIN,Brisbane,BNE,10.1,Delta,Directo,Económica Premium,1536.43,1413.52
Singapore,SIN,Brisbane,BNE,3.0,Air France,1 escala,Económica,896.03,824.35
Singapore,SIN,Brussels,BRU,5.8,LATAM,1 escala,Business,1655.13,1522.72
Singapore,SIN,Brussels,BRU,9.2,Turkish Airlines,1 escala,Business,2350.52,2162.48
Singapore,SIN,Brussels,BRU,15.6,Turkish Airlines,2 escalas,Primera Clase,1169.74,1076.16
Singapore,SIN,Budapest,BUD,9.9,LATAM,1 escala,Económica,458.18,421.53
Singapore,SIN,Buenos Aires,EZE,3.6,Turkish Airlines,1 escala,Primera Clase,3733.48,3434.8
Singapore,SIN,Cairo,CAI,7.5,Lufthansa,2 escalas,Business,253.7,233.4
Singapore,SIN,Calgary,YYC,11.9,Emirates,Directo,Primera Clase,832.48,765.88
Singapore,SIN,Cancún,CUN,6.5,Lufthansa,2 escalas,Primera Clase,2227.93,2049.7
Singapore,SIN,Cape Town,CPT,14.0,Emirates,2 escalas,Económica Premium,1973.44,1815.56
Singapore,SIN,Caracas,CCS,13.9,Turkish Airlines,1 escala,Económica,1657.04,1524.48
Singapore,SIN,Cartagena,CTG,8.3,American Airlines,1 escala,Económica Premium,624.77,574.79
Singapore,SIN,Casablanca,CMN,7.5,Aeroméxico,2 escalas,Económica Premium,235.33,216.5
Singapore,SIN,Casablanca,CMN,15.4,United,2 escalas,Económica,462.28,425.3
Singapore,SIN,Casablanca,CMN,2.0,Qatar Airways,2 escalas,Económica,260.67,239.82
Singapore,SIN,Chennai,MAA,9.4,LATAM,Directo,Económica Premium,921.41,847.7
Singapore,SIN,Chennai,MAA,17.3,Air France,2 escalas,Económica Premium,1292.22,1188.84
Singapore,SIN,Chennai,MAA,3.5,Turkish Airlines,2 escalas,Económica Premium,1271.63,1169.9
Singapore,SIN,Chicago,ORD,12.2,Air France,1 escala,Económica,728.79,670.49
Singapore,SIN,Copenhague,CPH,13.0,Lufthansa,1 escala,Primera Clase,1878.42,1728.15
Singapore,SIN,Copenhague,CPH,15.7,Lufthansa,2 escalas,Económica,220.8,203.14
Singapore,SIN,Doha,DOH,16.2,Lufthansa,2 escalas,Business,626.94,576.78
Singapore,SIN,Dubai,DXB,2.5,Singapore Airlines,1 escala,Económica,1174.72,1080.74
Singapore,SIN,Estocolmo,ARN,10.6,Lufthansa,Directo,Económica Premium,1150.57,1058.52
Singapore,SIN,Guadalajara,GDL,16.7,Emirates,2 escalas,Económica,447.98,412.14
Singapore,SIN,Guadalajara,GDL,12.4,Lufthansa,2 escalas,Económica,957.71,881.09
Singapore,SIN,Hanoi,HAN,4.3,Aeroméxico,1 escala,Económica,1853.24,1704.98
Singapore,SIN,Hanoi,HAN,5.1,British Airways,1 escala,Primera Clase,2432.9,2238.27
Singapore,SIN,Hanoi,HAN,16.0,Aeroméxico,2 escalas,Business,1792.07,1648.7
Singapore,SIN,Ho Chi Minh City,SGN,14.5,Lufthansa,2 escalas,Primera Clase,929.98,855.58
Singapore,SIN,Ho Chi Minh City,SGN,5.0,American Airlines,Directo,Económica,799.81,735.83
Singapore,SIN,Honolulu,HNL,14.3,Turkish Airlines,Directo,Económica Premium,282.56,259.96
Singapore,SIN,Houston,IAH,5.6,Lufthansa,1 escala,Económica Premium,456.89,420.34
Singapore,SIN,Hyderabad,HYD,8.8,Singapore Airlines,2 escalas,Primera Clase,1616.69,1487.35
Singapore,SIN,Jakarta,CGK,12.0,Aeroméxico,Directo,Primera Clase,392.49,361.09
Singapore,SIN,Jakarta,CGK,11.0,United,1 escala,Económica Premium,557.91,513.28
Singapore,SIN,Jerusalén,TLV,9.1,Delta,Directo,Económica,813.85,748.74
Singapore,SIN,Jerusalén,TLV,2.6,Lufthansa,1 escala,Económica Premium,1492.45,1373.05
Singapore,SIN,Johannesburg,JNB,11.3,Delta,1 escala,Económica,1618.9,1489.39
Singapore,SIN,Johannesburg,JNB,4.3,United,2 escalas,Primera Clase,316.42,291.11
Singapore,SIN,Kitzbühel,,11.2,Qatar Airways,2 escalas,Primera Clase,3430.73,3156.27
Singapore,SIN,Kuala Lumpur,KUL,2.0,Delta,2 escalas,Económica Premium,1822.22,1676.44
Singapore,SIN,Kuala Lumpur,KUL,10.4,American Airlines,2 escalas,Económica Premium,1031.15,948.66
Singapore,SIN,Kuwait City,KWI,13.6,Turkish Airlines,2 escalas,Económica Premium,1069.21,983.67
Singapore,SIN,Lima,LIM,16.7,Delta,1 escala,Primera Clase,1024.34,942.39
Singapore,SIN,Lima,LIM,9.5,Turkish Airlines,2 escalas,Business,1313.33,1208.26
Singapore,SIN,Lisboa,LIS,9.3,Aeroméxico,Directo,Business,512.98,471.94
Singapore,SIN,Lisboa,LIS,5.3,Qatar Airways,1 escala,Económica Premium,978.04,899.8
Singapore,SIN,Londres,LHR,16.4,American Airlines,Directo,Económica Premium,190.71,175.45
Singapore,SIN,Los Angeles,LAX,2.2,American Airlines,Directo,Económica Premium,1029.54,947.18
Singapore,SIN,Los Angeles,LAX,5.7,American Airlines,2 escalas,Económica Premium,1242.19,1142.81
Singapore,SIN,Los Angeles,LAX,5.6,British Airways,2 escalas,Business,439.8,404.62
Singapore,SIN,Luxembourg,LUX,14.9,Lufthansa,1 escala,Económica Premium,831.16,764.67
Singapore,SIN,Luxembourg,LUX,11.4,Air France,Directo,Económica,1065.18,979.97
Singapore,SIN,Manama,BAH,14.3,American Airlines,2 escalas,Económica Premium,1729.64,1591.27
Singapore,SIN,Manama,BAH,3.5,United,1 escala,Business,1789.12,1645.99
Singapore,SIN,Manila,MNL,8.8,Singapore Airlines,1 escala,Económica Premium,378.38,348.11
Singapore,SIN,Medellín,MDE,13.6,Aeroméxico,1 escala,Económica,530.03,487.63
Singapore,SIN,Melbourne,MEL,12.1,Aeroméxico,Directo,Económica Premium,1785.78,1642.92
Singapore,SIN,Melbourne,MEL,5.1,British Airways,1 escala,Económica Premium,592.45,545.05
Singapore,SIN,Melbourne,MEL,6.4,American Airlines,2 escalas,Business,1624.3,1494.36
Singapore,SIN,Monaco,NCE,12.2,Lufthansa,2 escalas,Económica Premium,604.1,555.77
Singapore,SIN,Moscú,SVO,4.9,Turkish Airlines,2 escalas,Económica,1036.77,953.83
Singapore,SIN,Mumbai,BOM,9.6,Aeroméxico,1 escala,Primera Clase,702.14,645.97
Singapore,SIN,Mykonos,JMK,14.3,LATAM,1 escala,Primera Clase,544.88,501.29
Singapore,SIN,Nairobi,NBO,10.1,Air France,1 escala,Económica Premium,1629.57,1499.2
Singapore,SIN,Nairobi,NBO,9.8,Emirates,2 escalas,Primera Clase,635.41,584.58
Singapore,SIN,New Delhi,DEL,8.4,Air France,2 escalas,Económica Premium,994.28,914.74
Singapore,SIN,Nueva York,NYC,15.7,LATAM,1 escala,Económica,847.0,779.24
Singapore,SIN,Oslo,OSL,13.7,LATAM,2 escalas,Primera Clase,3789.38,3486.23
Singapore,SIN,Oslo,OSL,7.5,Singapore Airlines,Directo,Económica Premium,798.02,734.18
Singapore,SIN,Oslo,OSL,2.1,United,Directo,Económica Premium,546.54,502.82
Singapore,SIN,Ottawa,YOW,8.7,United,Directo,Económica Premium,1983.26,1824.6
Singapore,SIN,Ottawa,YOW,6.5,United,Directo,Económica,774.49,712.53
Singapore,SIN,Ottawa,YOW,15.2,Turkish Airlines,1 escala,Business,1501.04,1380.96
Singapore,SIN,Panama City,PTY,10.6,Lufthansa,1 escala,Primera Clase,216.47,199.15
Singapore,SIN,Panama City,PTY,17.2,United,2 escalas,Primera Clase,3677.88,3383.65
Singapore,SIN,París,CDG,4.2,Emirates,2 escalas,Business,579.02,532.7
Singapore,SIN,Perth,PER,7.7,British Airways,1 escala,Business,1124.47,1034.51
Singapore,SIN,Perth,PER,16.0,Lufthansa,Directo,Business,1606.76,1478.22
Singapore,SIN,Perth,PER,4.8,United,1 escala,Primera Clase,3299.36,3035.41
Singapore,SIN,Perth,PER,14.5,Aeroméxico,2 escalas,Primera Clase,2179.63,2005.26
Singapore,SIN,Perth,PER,15.9,Air France,1 escala,Económica Premium,1392.87,1281.44
Singapore,SIN,Punta Cana,PUJ,9.7,Singapore Airlines,2 escalas,Primera Clase,296.84,273.09
Singapore,SIN,Quito,UIO,4.9,Singapore Airlines,1 escala,Primera Clase,1870.53,1720.89
Singapore,SIN,Riga,RIX,16.4,Qatar Airways,2 escalas,Económica,635.0,584.2
Singapore,SIN,Riga,RIX,7.9,British Airways,1 escala,Primera Clase,2336.13,2149.24
Singapore,SIN,Roma,FCO,8.3,LATAM,2 escalas,Económica,580.36,533.93
Singapore,SIN,Río de Janeiro,GIG,16.7,Singapore Airlines,Directo,Económica,888.44,817.36
Singapore,SIN,San Juan,SJU,16.0,LATAM,Directo,Business,1514.81,1393.63
Singapore,SIN,San Juan,SJU,16.8,American Airlines,1 escala,Económica,1052.46,968.26
Singapore,SIN,San Juan,SJU,12.0,Aeroméxico,2 escalas,Business,1801.29,1657.19
Singapore,SIN,San Marino,RMI,12.4,British Airways,Directo,Business,786.72,723.78
Singapore,SIN,San Marino,RMI,16.3,Delta,2 escalas,Económica,359.94,331.14
Singapore,SIN,Santiago,SCL,17.3,Air France,1 escala,Económica,1659.53,1526.77
Singapore,SIN,Santiago,SCL,6.5,British Airways,1 escala,Económica Premium,244.26,224.72
Singapore,SIN,Santiago,SCL,12.3,Singapore Airlines,Directo,Business,1734.42,1595.67
Singapore,SIN,Seúl,ICN,17.4,Qatar Airways,2 escalas,Económica,512.28,471.3
Singapore,SIN,Sydney,SYD,6.3,United,1 escala,Económica,468.94,431.42
Singapore,SIN,São Paulo,GRU,15.0,Lufthansa,1 escala,Business,1017.46,936.06
Singapore,SIN,Tallinn,TLL,2.7,Emirates,1 escala,Primera Clase,948.52,872.64
Singapore,SIN,Tallinn,TLL,10.9,Aeroméxico,2 escalas,Business,2588.54,2381.46
Singapore,SIN,Teherán,THR,3.8,Singapore Airlines,1 escala,Económica Premium,1305.09,1200.68
Singapore,SIN,Teherán,THR,5.2,Air France,2 escalas,Económica,338.99,311.87
Singapore,SIN,Tokyo,HND,17.8,Singapore Airlines,Directo,Económica,637.01,586.05
Singapore,SIN,Toronto,YYZ,8.4,Turkish Airlines,Directo,Business,1856.72,1708.18
Singapore,SIN,Túnez,TUN,14.3,Aeroméxico,2 escalas,Primera Clase,1201.31,1105.21
Singapore,SIN,Túnez,TUN,8.5,Singapore Airlines,Directo,Business,197.75,181.93
Singapore,SIN,Túnez,TUN,5.6,American Airlines,2 escalas,Económica,972.65,894.84
Singapore,SIN,Valletta,MLA,2.5,Singapore Airlines,1 escala,Primera Clase,332.47,305.87
Singapore,SIN,Vilnius,VNO,12.4,Delta,2 escalas,Business,1658.3,1525.64
Singapore,SIN,Vilnius,VNO,10.6,British Airways,1 escala,Económica,484.14,445.41
Singapore,SIN,Warsaw,WAW,14.1,LATAM,2 escalas,Primera Clase,3308.12,3043.47
Singapore,SIN,Warsaw,WAW,13.9,Turkish Airlines,Directo,Primera Clase,4030.03,3707.63
Singapore,SIN,Wellington,WLG,3.1,LATAM,Directo,Business,1523.13,1401.28
Singapore,SIN,Wellington,WLG,16.3,Delta,1 escala,Primera Clase,2703.46,2487.18
Kuala Lumpur,KUL,Accra,ACC,9.8,Turkish Airlines,Directo,Económica Premium,470.74,433.08
Kuala Lumpur,KUL,Adís Abeba,ADD,3.6,Qatar Airways,2 escalas,Business,1880.6,1730.15
Kuala Lumpur,KUL,Adís Abeba,ADD,4.0,Singapore Airlines,2 escalas,Económica,191.3,176.0
Kuala Lumpur,KUL,Adís Abeba,ADD,16.2,Emirates,Directo,Económica Premium,1441.68,1326.35
Kuala Lumpur,KUL,Adís Abeba,ADD,16.9,Air France,Directo,Primera Clase,3836.77,3529.83
Kuala Lumpur,KUL,Adís Abeba,ADD,3.8,British Airways,1 escala,Business,2281.41,2098.9
Kuala Lumpur,KUL,Amman,AMM,5.1,Aeroméxico,Directo,Business,1089.08,1001.95
Kuala Lumpur,KUL,Amman,AMM,13.7,Qatar Airways,Directo,Económica Premium,903.76,831.46
Kuala Lumpur,KUL,Anchorage,ANC,13.8,Turkish Airlines,2 escalas,Primera Clase,424.43,390.48
Kuala Lumpur,KUL,Anchorage,ANC,5.0,Emirates,1 escala,Económica Premium,581.4,534.89
Kuala Lumpur,KUL,Andorra la Vella,LEU,5.6,Emirates,1 escala,Económica,1096.69,1008.95
Kuala Lumpur,KUL,Andorra la Vella,LEU,4.7,Lufthansa,2 escalas,Económica Premium,331.29,304.79
Kuala Lumpur,KUL,Argel,ALG,13.4,American Airlines,2 escalas,Business,1854.98,1706.58
Kuala Lumpur,KUL,Argel,ALG,14.0,Air France,1 escala,Business,1227.77,1129.55
Kuala Lumpur,KUL,Argel,ALG,7.5,LATAM,1 escala,Business,865.25,796.03
Kuala Lumpur,KUL,Auckland,AKL,12.7,Aeroméxico,Directo,Económica,368.08,338.63
Kuala Lumpur,KUL,Auckland,AKL,17.2,Air France,2 escalas,Económica Premium,682.27,627.69
Kuala Lumpur,KUL,Auckland,AKL,2.3,Turkish Airlines,1 escala,Business,1633.72,1503.02
Kuala Lumpur,KUL,Auckland,AKL,13.8,British Airways,1 escala,Económica,329.44,303.08
Kuala Lumpur,KUL,Bagdad,BGW,12.9,Air France,1 escala,Primera Clase,657.16,604.59
Kuala Lumpur,KUL,Bagdad,BGW,10.4,Turkish Airlines,2 escalas,Económica Premium,656.18,603.69
Kuala Lumpur,KUL,Bali,DPS,17.2,Qatar Airways,Directo,Económica Premium,1450.58,1334.53
Kuala Lumpur,KUL,Bangalore,BLR,3.5,Air France,Directo,Económica Premium,373.66,343.77
Kuala Lumpur,KUL,Bangalore,BLR,10.3,Qatar Airways,Directo,Económica,1052.73,968.51
Kuala Lumpur,KUL,Bangalore,BLR,3.2,LATAM,Directo,Business,1884.25,1733.51
Kuala Lumpur,KUL,Bangkok,BKK,17.6,Air France,Directo,Económica,180.07,165.66
Kuala Lumpur,KUL,Bangkok,BKK,13.3,Air France,Directo,Económica,1155.55,1063.11
Kuala Lumpur,KUL,Bangkok,BKK,13.9,Turkish Airlines,Directo,Primera Clase,4177.46,3843.26
Kuala Lumpur,KUL,Barcelona,BCN,13.8,British Airways,1 escala,Business,1356.91,1248.36
Kuala Lumpur,KUL,Beirut,BEY,17.5,LATAM,2 escalas,Primera Clase,1583.95,1457.23
Kuala Lumpur,KUL,Bogotá,BOG,12.1,Lufthansa,Directo,Económica,1233.38,1134.71
Kuala Lumpur,KUL,Brisbane,BNE,12.9,Turkish Airlines,Directo,Económica,628.28,578.02
Kuala Lumpur,KUL,Brisbane,BNE,5.3,British Airways,1 escala,Business,1381.38,1270.87
Kuala Lumpur,KUL,Brisbane,BNE,13.0,Singapore Airlines,1 escala,Económica Premium,1362.92,1253.89
Kuala Lumpur,KUL,Brussels,BRU,12.1,Lufthansa,2 escalas,Económica Premium,414.09,380.96
Kuala Lumpur,KUL,Buenos Aires,EZE,4.0,American Airlines,1 escala,Económica Premium,488.03,448.99
Kuala Lumpur,KUL,Buenos Aires,EZE,15.4,Aeroméxico,1 escala,Business,1455.47,1339.03
Kuala Lumpur,KUL,Cairo,CAI,2.0,American Airlines,Directo,Económica Premium,1220.87,1123.2
